,epoch,iters,G_lr,D_lr,G_L1,G_GAN,G_total,D_loss,time,random_seed
0,8,100,0.00019999999494757503,0.00019999999494757503,0.3784429132938385,1.9409478902816772,39.785240173339844,0.3999539911746979,0 days 00:10:43.071086000,4665
1,8,200,0.00019999999494757503,0.00019999999494757503,0.3435401916503906,3.4949991703033447,37.84901809692383,0.07986856997013092,0 days 00:11:02.339351000,4665
2,8,300,0.00019999999494757503,0.00019999999494757503,0.4568244218826294,2.523146629333496,48.205589294433594,0.07491864264011383,0 days 00:11:21.310642000,4665
3,8,400,0.00019999999494757503,0.00019999999494757503,0.5707875490188599,3.8160240650177,60.894779205322266,0.15528880059719086,0 days 00:11:40.419196000,4665
0,9,100,0.00019999999494757503,0.00019999999494757503,0.4432837963104248,0.927330732345581,45.25571060180664,0.19230686128139496,0 days 00:12:00.216826000,4665
1,9,200,0.00019999999494757503,0.00019999999494757503,0.3695358335971832,1.6717047691345215,38.62528610229492,0.10365615785121918,0 days 00:12:19.233803000,4665
2,9,300,0.00019999999494757503,0.00019999999494757503,0.44460082054138184,2.9927518367767334,47.45283508300781,0.05645410716533661,0 days 00:12:38.436145000,4665
3,9,400,0.00019999999494757503,0.00019999999494757503,0.34477224946022034,3.1888508796691895,37.66607666015625,0.1562308371067047,0 days 00:12:57.516061000,4665
0,10,100,0.00019999999494757503,0.00019999999494757503,0.4141879975795746,1.723134994506836,43.141937255859375,0.28534266352653503,0 days 00:13:17.291198000,4665
1,10,200,0.00019999999494757503,0.00019999999494757503,0.2959524691104889,0.756311297416687,30.351558685302734,0.17318418622016907,0 days 00:13:36.358955000,4665
2,10,300,0.00019999999494757503,0.00019999999494757503,0.3076731264591217,1.5129717588424683,32.2802848815918,0.15058377385139465,0 days 00:13:55.247160000,4665
3,10,400,0.00019999999494757503,0.00019999999494757503,0.39654162526130676,2.2527384757995605,41.90690231323242,0.1168004497885704,0 days 00:14:14.340921000,4665
0,11,100,0.00019999999494757503,0.00019999999494757503,0.37349891662597656,1.8833417892456055,39.23323440551758,0.2388494908809662,0 days 00:14:33.996402000,4665
1,11,200,0.00019999999494757503,0.00019999999494757503,0.4320419728755951,0.4449250400066376,43.64912033081055,0.055111758410930634,0 days 00:14:53.023767000,4665
2,11,300,0.00019999999494757503,0.00019999999494757503,0.25517454743385315,1.447614073753357,26.965068817138672,0.5746442675590515,0 days 00:15:12.121832000,4665
3,11,400,0.00019999999494757503,0.00019999999494757503,0.3488579988479614,4.216273784637451,39.102073669433594,0.20065459609031677,0 days 00:15:31.067679000,4665
0,12,100,0.00019999999494757503,0.00019999999494757503,0.33463016152381897,1.8315669298171997,35.29458236694336,0.05443521589040756,0 days 00:15:50.828852000,4665
1,12,200,0.00019999999494757503,0.00019999999494757503,0.31071650981903076,0.8945673108100891,31.966218948364258,0.0888015553355217,0 days 00:16:09.970579000,4665
2,12,300,0.00019999999494757503,0.00019999999494757503,0.2730441689491272,2.945796012878418,30.250213623046875,0.45076629519462585,0 days 00:16:29.025386000,4665
3,12,400,0.00019999999494757503,0.00019999999494757503,0.32558104395866394,1.4798606634140015,34.037967681884766,0.15578079223632812,0 days 00:16:48.135269000,4665
0,13,100,0.00019999999494757503,0.00019999999494757503,0.376742959022522,1.4435884952545166,39.11788558959961,0.6610797047615051,0 days 00:17:07.811664000,4665
1,13,200,0.00019999999494757503,0.00019999999494757503,0.2940997779369354,2.543438673019409,31.953414916992188,0.14181075990200043,0 days 00:17:26.938329000,4665
2,13,300,0.00019999999494757503,0.00019999999494757503,0.3193994462490082,2.096471071243286,34.036415100097656,0.4876316785812378,0 days 00:17:45.962971000,4665
3,13,400,0.00019999999494757503,0.00019999999494757503,0.2783223092556,1.5550811290740967,29.387311935424805,0.22888228297233582,0 days 00:18:05.072220000,4665
0,14,100,0.00019999999494757503,0.00019999999494757503,0.36627650260925293,2.4526655673980713,39.080318450927734,0.3567369878292084,0 days 00:18:24.891847000,4665
1,14,200,0.00019999999494757503,0.00019999999494757503,0.33920028805732727,2.1727590560913086,36.09278869628906,0.08014112710952759,0 days 00:18:43.976030000,4665
2,14,300,0.00019999999494757503,0.00019999999494757503,0.3093430697917938,0.5322197675704956,31.46652603149414,0.2645649313926697,0 days 00:19:02.960761000,4665
3,14,400,0.00019999999494757503,0.00019999999494757503,0.3106662929058075,3.6514945030212402,34.71812438964844,0.2160446047782898,0 days 00:19:22.129372000,4665
0,15,100,0.00019999999494757503,0.00019999999494757503,0.3616011440753937,1.1441216468811035,37.304237365722656,0.15930646657943726,0 days 00:19:42.081164000,4665
1,15,200,0.00019999999494757503,0.00019999999494757503,0.32551777362823486,3.874648094177246,36.42642593383789,0.17929057776927948,0 days 00:20:01.030445000,4665
2,15,300,0.00019999999494757503,0.00019999999494757503,0.33303505182266235,2.711629867553711,36.01513671875,0.30459141731262207,0 days 00:20:20.119630000,4665
3,15,400,0.00019999999494757503,0.00019999999494757503,0.25456702709198,2.696568727493286,28.15327262878418,0.6549763083457947,0 days 00:20:39.322054000,4665
0,16,100,0.00019999999494757503,0.00019999999494757503,0.38253021240234375,0.8413218259811401,39.09434127807617,0.05198070406913757,0 days 00:20:59.091004000,4665
1,16,200,0.00019999999494757503,0.00019999999494757503,0.45016756653785706,1.792563796043396,46.809322357177734,0.15375399589538574,0 days 00:21:18.088871000,4665
2,16,300,0.00019999999494757503,0.00019999999494757503,0.31983843445777893,2.2316019535064697,34.21544647216797,0.17244014143943787,0 days 00:21:37.236861000,4665
3,16,400,0.00019999999494757503,0.00019999999494757503,0.3523072302341461,1.02708101272583,36.25780487060547,0.03985331207513809,0 days 00:21:56.212551000,4665
0,17,100,0.00019999999494757503,0.00019999999494757503,0.3830771744251251,2.411606788635254,40.719322204589844,0.10009592026472092,0 days 00:22:15.980411000,4665
1,17,200,0.00019999999494757503,0.00019999999494757503,0.22809530794620514,1.4637662172317505,24.273296356201172,0.46898359060287476,0 days 00:22:35.014855000,4665
2,17,300,0.00019999999494757503,0.00019999999494757503,0.2410789281129837,2.4323689937591553,26.54026222229004,0.7693858742713928,0 days 00:22:53.905787000,4665
3,17,400,0.00019999999494757503,0.00019999999494757503,0.22161124646663666,3.3914380073547363,25.552562713623047,0.07285339385271072,0 days 00:23:13.033778000,4665
0,18,100,0.00019999999494757503,0.00019999999494757503,0.24765507876873016,2.931044101715088,27.696552276611328,0.18425965309143066,0 days 00:23:32.695238000,4665
1,18,200,0.00019999999494757503,0.00019999999494757503,0.3368241786956787,1.1976605653762817,34.88008117675781,0.9833531975746155,0 days 00:23:51.664179000,4665
2,18,300,0.00019999999494757503,0.00019999999494757503,0.3207870125770569,3.2222347259521484,35.300933837890625,0.3782014846801758,0 days 00:24:10.799702000,4665
3,18,400,0.00019999999494757503,0.00019999999494757503,0.2681114971637726,0.3080625534057617,27.119213104248047,0.08628983795642853,0 days 00:24:30.016455000,4665
0,19,100,0.00019999999494757503,0.00019999999494757503,0.28274548053741455,3.1842381954193115,31.458786010742188,0.08251786231994629,0 days 00:24:49.884689000,4665
1,19,200,0.00019999999494757503,0.00019999999494757503,0.2854495942592621,0.8838773369789124,29.428836822509766,0.020472843199968338,0 days 00:25:08.959996000,4665
2,19,300,0.00019999999494757503,0.00019999999494757503,0.2466338872909546,2.7386972904205322,27.40208625793457,0.22953802347183228,0 days 00:25:27.984291000,4665
3,19,400,0.00019999999494757503,0.00019999999494757503,0.27608418464660645,1.766676664352417,29.375093460083008,0.10629163682460785,0 days 00:25:46.974163000,4665
0,20,100,0.00019999999494757503,0.00019999999494757503,0.2875097990036011,1.4544283151626587,30.205408096313477,0.14967510104179382,0 days 00:26:06.891158000,4665
1,20,200,0.00019999999494757503,0.00019999999494757503,0.35313817858695984,0.6337820291519165,35.94759750366211,0.12021763622760773,0 days 00:26:25.956044000,4665
2,20,300,0.00019999999494757503,0.00019999999494757503,0.33186444640159607,3.263979434967041,36.45042419433594,0.0492042675614357,0 days 00:26:45.065232000,4665
3,20,400,0.00019999999494757503,0.00019999999494757503,0.27267926931381226,1.4917690753936768,28.75969696044922,1.5008774995803833,0 days 00:27:04.198604000,4665
0,21,100,0.00019999999494757503,0.00019999999494757503,0.27974799275398254,1.8355326652526855,29.810333251953125,0.05462482571601868,0 days 00:27:24.034827000,4665
1,21,200,0.00019999999494757503,0.00019999999494757503,0.26643216609954834,4.237131118774414,30.880348205566406,0.8434048891067505,0 days 00:27:43.101121000,4665
2,21,300,0.00019999999494757503,0.00019999999494757503,0.4911233186721802,0.33992159366607666,49.45225143432617,0.11909163743257523,0 days 00:28:01.920955000,4665
3,21,400,0.00019999999494757503,0.00019999999494757503,0.3705836534500122,2.4036407470703125,39.462005615234375,0.06815840303897858,0 days 00:28:20.917677000,4665
0,22,100,0.00019999999494757503,0.00019999999494757503,0.2874399423599243,0.13183991611003876,28.87583351135254,0.1131209135055542,0 days 00:28:40.632708000,4665
1,22,200,0.00019999999494757503,0.00019999999494757503,0.30829575657844543,1.5459518432617188,32.375526428222656,0.03134473040699959,0 days 00:28:59.598329000,4665
2,22,300,0.00019999999494757503,0.00019999999494757503,0.38768792152404785,1.2667220830917358,40.03551483154297,0.02831471711397171,0 days 00:29:18.573702000,4665
3,22,400,0.00019999999494757503,0.00019999999494757503,0.24998462200164795,2.3509507179260254,27.34941291809082,0.4482422173023224,0 days 00:29:37.588423000,4665
0,23,100,0.00019999999494757503,0.00019999999494757503,0.27692654728889465,0.11733182519674301,27.809988021850586,0.215468168258667,0 days 00:29:57.631362000,4665
1,23,200,0.00019999999494757503,0.00019999999494757503,0.23861539363861084,0.9655147194862366,24.827054977416992,0.2227880209684372,0 days 00:30:16.713901000,4665
2,23,300,0.00019999999494757503,0.00019999999494757503,0.3371139466762543,1.3919621706008911,35.10335922241211,0.01817849464714527,0 days 00:30:35.810216000,4665
3,23,400,0.00019999999494757503,0.00019999999494757503,0.28231367468833923,2.754059076309204,30.98542594909668,1.093362808227539,0 days 00:30:54.888361000,4665
0,24,100,0.00019999999494757503,0.00019999999494757503,0.3193354904651642,0.8864456415176392,32.81999588012695,0.1317439079284668,0 days 00:31:14.665503000,4665
1,24,200,0.00019999999494757503,0.00019999999494757503,0.24208545684814453,3.6926939487457275,27.9012393951416,0.3242639899253845,0 days 00:31:33.614884000,4665
2,24,300,0.00019999999494757503,0.00019999999494757503,0.2362690418958664,0.3395521640777588,23.966455459594727,0.029458340257406235,0 days 00:31:52.700432000,4665
3,24,400,0.00019999999494757503,0.00019999999494757503,0.21911942958831787,0.7215203642845154,22.63346290588379,0.16761425137519836,0 days 00:32:11.759381000,4665
0,25,100,0.00019999999494757503,0.00019999999494757503,0.2609156370162964,2.8483283519744873,28.939891815185547,0.05166298896074295,0 days 00:32:31.636827000,4665
1,25,200,0.00019999999494757503,0.00019999999494757503,0.36269626021385193,0.3094131350517273,36.57904052734375,0.1770605593919754,0 days 00:32:50.710861000,4665
2,25,300,0.00019999999494757503,0.00019999999494757503,0.34036386013031006,0.8144353032112122,34.8508186340332,0.2823551297187805,0 days 00:33:09.773652000,4665
3,25,400,0.00019999999494757503,0.00019999999494757503,0.3113630414009094,1.7856632471084595,32.921966552734375,0.09416530281305313,0 days 00:33:28.936940000,4665
0,26,100,0.00019999999494757503,0.00019999999494757503,0.25484445691108704,1.8764976263046265,27.360942840576172,0.19055305421352386,0 days 00:33:48.804859000,4665
1,26,200,0.00019999999494757503,0.00019999999494757503,0.2969428300857544,2.8087363243103027,32.50301742553711,0.1347908228635788,0 days 00:34:07.793340000,4665
2,26,300,0.00019999999494757503,0.00019999999494757503,0.2682918310165405,1.354354739189148,28.18353843688965,0.13768848776817322,0 days 00:34:26.738008000,4665
3,26,400,0.00019999999494757503,0.00019999999494757503,0.2572265565395355,2.1640825271606445,27.886737823486328,0.22115890681743622,0 days 00:34:45.823611000,4665
0,27,100,0.00019999999494757503,0.00019999999494757503,0.25148966908454895,1.6454898118972778,26.794458389282227,0.1657429337501526,0 days 00:35:05.612547000,4665
1,27,200,0.00019999999494757503,0.00019999999494757503,0.2629592716693878,2.9945104122161865,29.290437698364258,0.2109009027481079,0 days 00:35:24.598115000,4665
2,27,300,0.00019999999494757503,0.00019999999494757503,0.46261075139045715,0.7880061864852905,47.04907989501953,0.14439474046230316,0 days 00:35:43.575793000,4665
3,27,400,0.00019999999494757503,0.00019999999494757503,0.2882694900035858,1.7778074741363525,30.604755401611328,0.03380630165338516,0 days 00:36:02.510128000,4665
0,28,100,0.00019999999494757503,0.00019999999494757503,0.2834733724594116,1.6459428071975708,29.9932804107666,0.2735278606414795,0 days 00:36:22.294299000,4665
1,28,200,0.00019999999494757503,0.00019999999494757503,0.23092877864837646,0.06686877459287643,23.159746170043945,1.1944468021392822,0 days 00:36:41.346758000,4665
2,28,300,0.00019999999494757503,0.00019999999494757503,0.27152350544929504,1.060994029045105,28.21334457397461,0.25443756580352783,0 days 00:37:00.395541000,4665
3,28,400,0.00019999999494757503,0.00019999999494757503,0.20008188486099243,0.7773319482803345,20.785520553588867,0.3728189766407013,0 days 00:37:19.520861000,4665
0,29,100,0.00019999999494757503,0.00019999999494757503,0.24917976558208466,0.057293850928545,24.975269317626953,0.01081816479563713,0 days 00:37:39.262793000,4665
1,29,200,0.00019999999494757503,0.00019999999494757503,0.3406476080417633,0.7732646465301514,34.83802795410156,0.08876605331897736,0 days 00:37:58.320640000,4665
2,29,300,0.00019999999494757503,0.00019999999494757503,0.3329213857650757,0.777938961982727,34.07007598876953,0.03688584268093109,0 days 00:38:17.348229000,4665
3,29,400,0.00019999999494757503,0.00019999999494757503,0.2502899169921875,0.2129482626914978,25.241939544677734,0.021677354350686073,0 days 00:38:36.339561000,4665
0,30,100,0.00019999999494757503,0.00019999999494757503,0.2901996672153473,0.3350544273853302,29.35502052307129,0.1488087773323059,0 days 00:38:56.345372000,4665
1,30,200,0.00019999999494757503,0.00019999999494757503,0.2335461527109146,3.704050302505493,27.058666229248047,0.24425093829631805,0 days 00:39:15.504211000,4665
2,30,300,0.00019999999494757503,0.00019999999494757503,0.1616395115852356,0.5944883823394775,16.758440017700195,0.1299353390932083,0 days 00:39:34.412279000,4665
3,30,400,0.00019999999494757503,0.00019999999494757503,0.2787797749042511,0.9615595936775208,28.839536666870117,0.030991284176707268,0 days 00:39:53.387950000,4665
0,31,100,0.00019999999494757503,0.00019999999494757503,0.3796694278717041,0.4636574685573578,38.430599212646484,0.01601242646574974,0 days 00:40:13.046945000,4665
1,31,200,0.00019999999494757503,0.00019999999494757503,0.24155457317829132,0.6248277425765991,24.780284881591797,0.19329653680324554,0 days 00:40:31.965397000,4665
2,31,300,0.00019999999494757503,0.00019999999494757503,0.28757646679878235,4.065634727478027,32.823280334472656,0.004162309691309929,0 days 00:40:50.968683000,4665
3,31,400,0.00019999999494757503,0.00019999999494757503,0.2888152599334717,0.4446948170661926,29.326221466064453,0.030965395271778107,0 days 00:41:09.939713000,4665
0,32,100,0.00019999999494757503,0.00019999999494757503,0.3357332646846771,0.17366567254066467,33.74699020385742,0.07162012159824371,0 days 00:41:29.798137000,4665
1,32,200,0.00019999999494757503,0.00019999999494757503,0.27737170457839966,2.3404736518859863,30.07764434814453,0.01865248568356037,0 days 00:41:48.886150000,4665
2,32,300,0.00019999999494757503,0.00019999999494757503,0.2260342836380005,0.18293693661689758,22.786365509033203,0.05505795031785965,0 days 00:42:07.995238000,4665
3,32,400,0.00019999999494757503,0.00019999999494757503,0.2990616261959076,2.445406436920166,32.35157012939453,0.037246495485305786,0 days 00:42:27.020082000,4665
0,33,100,0.00019999999494757503,0.00019999999494757503,0.34497347474098206,2.777165412902832,37.274513244628906,0.010085023939609528,0 days 00:42:46.985201000,4665
1,33,200,0.00019999999494757503,0.00019999999494757503,0.2471340149641037,0.6135929822921753,25.326993942260742,0.13094274699687958,0 days 00:43:06.015679000,4665
2,33,300,0.00019999999494757503,0.00019999999494757503,0.22659175097942352,0.1025223433971405,22.76169776916504,0.4717119336128235,0 days 00:43:25.003742000,4665
3,33,400,0.00019999999494757503,0.00019999999494757503,0.2395794838666916,1.8657552003860474,25.82370376586914,0.05346886068582535,0 days 00:43:44.071028000,4665
0,34,100,0.00019999999494757503,0.00019999999494757503,0.25310125946998596,0.1872805953025818,25.497406005859375,0.3813822567462921,0 days 00:44:03.855556000,4665
1,34,200,0.00019999999494757503,0.00019999999494757503,0.17580826580524445,0.5493361353874207,18.13016128540039,0.26634135842323303,0 days 00:44:22.889437000,4665
2,34,300,0.00019999999494757503,0.00019999999494757503,0.197961688041687,0.009200192987918854,19.805370330810547,0.021141640841960907,0 days 00:44:41.916003000,4665
3,34,400,0.00019999999494757503,0.00019999999494757503,0.26914751529693604,0.6185120344161987,27.533262252807617,0.015569927170872688,0 days 00:45:01.130828000,4665
0,35,100,0.00019999999494757503,0.00019999999494757503,0.31203320622444153,0.05003264546394348,31.253355026245117,0.01703723892569542,0 days 00:45:20.994882000,4665
1,35,200,0.00019999999494757503,0.00019999999494757503,0.2551979720592499,0.029200786724686623,25.54899787902832,0.1576429009437561,0 days 00:45:40.132322000,4665
2,35,300,0.00019999999494757503,0.00019999999494757503,0.3122948110103607,2.1357967853546143,33.36527633666992,0.008929486386477947,0 days 00:45:59.066437000,4665
3,35,400,0.00019999999494757503,0.00019999999494757503,0.2377195507287979,1.3075287342071533,25.079484939575195,0.021332111209630966,0 days 00:46:18.105574000,4665
0,36,100,0.00019999999494757503,0.00019999999494757503,0.34021100401878357,0.383517861366272,34.40461730957031,0.019854050129652023,0 days 00:46:37.782778000,4665
1,36,200,0.00019999999494757503,0.00019999999494757503,0.25638213753700256,1.3221186399459839,26.9603328704834,0.20897416770458221,0 days 00:46:56.878913000,4665
2,36,300,0.00019999999494757503,0.00019999999494757503,0.21242482960224152,0.22047829627990723,21.462961196899414,0.09412156790494919,0 days 00:47:15.854462000,4665
3,36,400,0.00019999999494757503,0.00019999999494757503,0.3859546184539795,0.023675693199038506,38.619136810302734,0.08194834738969803,0 days 00:47:34.896689000,4665
0,37,100,0.00019999999494757503,0.00019999999494757503,0.32559940218925476,0.11968374997377396,32.679622650146484,0.08760029822587967,0 days 00:47:54.653521000,4665
1,37,200,0.00019999999494757503,0.00019999999494757503,0.3046882152557373,0.06999210268259048,30.538814544677734,0.08796779811382294,0 days 00:48:13.736117000,4665
2,37,300,0.00019999999494757503,0.00019999999494757503,0.40766116976737976,0.5106626749038696,41.27677917480469,0.09586574882268906,0 days 00:48:32.627443000,4665
3,37,400,0.00019999999494757503,0.00019999999494757503,0.2908290922641754,2.3123831748962402,31.395292282104492,0.08783499151468277,0 days 00:48:51.716029000,4665
0,38,100,0.00019999999494757503,0.00019999999494757503,0.20369195938110352,0.0011404749238863587,20.370336532592773,0.5352540016174316,0 days 00:49:11.734999000,4665
1,38,200,0.00019999999494757503,0.00019999999494757503,0.20048926770687103,0.03566766157746315,20.0845947265625,0.08255670219659805,0 days 00:49:30.730373000,4665
2,38,300,0.00019999999494757503,0.00019999999494757503,0.1941683441400528,0.40608057379722595,19.822914123535156,0.3971302807331085,0 days 00:49:49.864790000,4665
3,38,400,0.00019999999494757503,0.00019999999494757503,0.20799191296100616,2.4654598236083984,23.264650344848633,0.3840511441230774,0 days 00:50:08.903296000,4665
0,39,100,0.00019999999494757503,0.00019999999494757503,0.21608974039554596,0.04791891202330589,21.656892776489258,0.6008704900741577,0 days 00:50:28.718193000,4665
1,39,200,0.00019999999494757503,0.00019999999494757503,0.2576214075088501,0.6052848696708679,26.3674259185791,0.13793614506721497,0 days 00:50:47.834639000,4665
2,39,300,0.00019999999494757503,0.00019999999494757503,0.26801159977912903,0.17628851532936096,26.977449417114258,0.008353110402822495,0 days 00:51:06.876797000,4665
3,39,400,0.00019999999494757503,0.00019999999494757503,0.21731990575790405,3.6724648475646973,25.404455184936523,1.1769614219665527,0 days 00:51:25.971865000,4665
0,40,100,0.00019999999494757503,0.00019999999494757503,0.2568654716014862,2.123490333557129,27.810035705566406,0.021647799760103226,0 days 00:51:45.769196000,4665
1,40,200,0.00019999999494757503,0.00019999999494757503,0.22289669513702393,0.09732211381196976,22.386991500854492,0.18631918728351593,0 days 00:52:04.668171000,4665
2,40,300,0.00019999999494757503,0.00019999999494757503,0.26342785358428955,0.43250060081481934,26.775285720825195,0.08544831722974777,0 days 00:52:23.655734000,4665
3,40,400,0.00019999999494757503,0.00019999999494757503,0.26390543580055237,1.7016617059707642,28.092205047607422,0.5622153878211975,0 days 00:52:42.730271000,4665
0,41,100,0.00019999999494757503,0.00019999999494757503,0.2587638199329376,0.1363513469696045,26.012733459472656,0.19712013006210327,0 days 00:53:02.599553000,4665
1,41,200,0.00019999999494757503,0.00019999999494757503,0.16852299869060516,0.28076764941215515,17.133068084716797,0.5726029276847839,0 days 00:53:21.688277000,4665
2,41,300,0.00019999999494757503,0.00019999999494757503,0.16470763087272644,1.3381032943725586,17.80886459350586,0.005372202955186367,0 days 00:53:40.747982000,4665
3,41,400,0.00019999999494757503,0.00019999999494757503,0.41768917441368103,0.18003402650356293,41.948951721191406,0.0066834306344389915,0 days 00:53:59.950779000,4665
0,42,100,0.00019999999494757503,0.00019999999494757503,0.2789837121963501,1.0078133344650269,28.90618324279785,0.13706451654434204,0 days 00:54:19.762403000,4665
1,42,200,0.00019999999494757503,0.00019999999494757503,0.2060936838388443,0.15697479248046875,20.76634407043457,0.8153043985366821,0 days 00:54:38.796048000,4665
2,42,300,0.00019999999494757503,0.00019999999494757503,0.3046657145023346,0.07244078069925308,30.539012908935547,0.13242052495479584,0 days 00:54:57.726204000,4665
3,42,400,0.00019999999494757503,0.00019999999494757503,0.344048410654068,0.11847066134214401,34.523311614990234,0.1920766532421112,0 days 00:55:16.835124000,4665
0,43,100,0.00019999999494757503,0.00019999999494757503,0.2153845578432083,0.20931553840637207,21.747772216796875,0.08760668337345123,0 days 00:55:36.740945000,4665
1,43,200,0.00019999999494757503,0.00019999999494757503,0.25626102089881897,3.149029493331909,28.775131225585938,0.0263875313103199,0 days 00:55:55.746212000,4665
2,43,300,0.00019999999494757503,0.00019999999494757503,0.24005548655986786,0.39925384521484375,24.404802322387695,0.6197037696838379,0 days 00:56:14.903068000,4665
3,43,400,0.00019999999494757503,0.00019999999494757503,0.22230982780456543,0.27717915177345276,22.508163452148438,0.0006508865626528859,0 days 00:56:33.885953000,4665
0,44,100,0.00019999999494757503,0.00019999999494757503,0.23678667843341827,0.48623526096343994,24.164901733398438,0.006066742353141308,0 days 00:56:53.562290000,4665
1,44,200,0.00019999999494757503,0.00019999999494757503,0.19779454171657562,0.19307389855384827,19.97252655029297,0.0022392855025827885,0 days 00:57:12.606336000,4665
2,44,300,0.00019999999494757503,0.00019999999494757503,0.2510119676589966,1.7252473831176758,26.82644271850586,0.006145427003502846,0 days 00:57:31.780716000,4665
