,epoch,iters,G_lr,D_lr,G_L1,G_GAN,G_total,D_loss,time,random_seed
1,45,200,0.00019801980198019803,0.00019801980198019803,19.706432342529297,1.4786425828933716,21.185075759887695,0.6376641392707825,0 days 01:31:03.534648000,9678
2,45,300,0.00019801980198019803,0.00019801980198019803,15.526145935058594,1.3141456842422485,16.84029197692871,0.5987588167190552,0 days 01:31:39.900102000,9678
3,45,400,0.00019801980198019803,0.00019801980198019803,19.683500289916992,0.8621624708175659,20.54566192626953,0.3144649863243103,0 days 01:32:15.238924000,9678
0,46,100,0.00019801980198019803,0.00019801980198019803,16.460708618164062,1.9738221168518066,18.43453025817871,0.26631543040275574,0 days 01:32:52.446549000,9678
1,46,200,0.00019801980198019803,0.00019801980198019803,21.487228393554688,0.909038245677948,22.39626693725586,0.4347269535064697,0 days 01:33:28.948426000,9678
2,46,300,0.00019801980198019803,0.00019801980198019803,21.47671127319336,2.4104347229003906,23.88714599609375,0.30031296610832214,0 days 01:34:03.691403000,9678
3,46,400,0.00019801980198019803,0.00019801980198019803,18.52112579345703,2.31695818901062,20.838083267211914,0.6373111605644226,0 days 01:34:38.103048000,9678
0,47,100,0.00019801980198019803,0.00019801980198019803,16.66455841064453,1.5514774322509766,18.216035842895508,0.8253352642059326,0 days 01:35:14.189527000,9678
1,47,200,0.00019801980198019803,0.00019801980198019803,21.39874267578125,1.0239821672439575,22.422725677490234,0.47666868567466736,0 days 01:35:47.867064000,9678
2,47,300,0.00019801980198019803,0.00019801980198019803,21.28999900817871,1.1017364263534546,22.391735076904297,0.3592008352279663,0 days 01:36:20.644573000,9678
3,47,400,0.00019801980198019803,0.00019801980198019803,22.050945281982422,1.6302539110183716,23.68120002746582,0.17241734266281128,0 days 01:36:55.449298000,9678
0,48,100,0.00019801980198019803,0.00019801980198019803,25.87479019165039,2.645411729812622,28.52020263671875,0.17758652567863464,0 days 01:37:30.435010000,9678
1,48,200,0.00019801980198019803,0.00019801980198019803,16.81395149230957,1.4757720232009888,18.289724349975586,0.5149701237678528,0 days 01:38:05.600920000,9678
2,48,300,0.00019801980198019803,0.00019801980198019803,20.425228118896484,1.7325907945632935,22.157819747924805,0.2156229466199875,0 days 01:38:39.607318000,9678
3,48,400,0.00019801980198019803,0.00019801980198019803,18.829051971435547,1.5471431016921997,20.376195907592773,0.1556766927242279,0 days 01:39:13.153392000,9678
0,49,100,0.00019801980198019803,0.00019801980198019803,20.809642791748047,2.2921247482299805,23.101768493652344,0.49659568071365356,0 days 01:39:47.786754000,9678
1,49,200,0.00019801980198019803,0.00019801980198019803,18.37869644165039,2.328455924987793,20.7071533203125,0.318489134311676,0 days 01:40:21.297947000,9678
2,49,300,0.00019801980198019803,0.00019801980198019803,21.794157028198242,2.1003947257995605,23.89455223083496,0.4104492962360382,0 days 01:40:55.754731000,9678
3,49,400,0.00019801980198019803,0.00019801980198019803,12.397086143493652,1.683887243270874,14.080973625183105,0.3900679051876068,0 days 01:41:29.616399000,9678
0,50,100,0.00019801980198019803,0.00019801980198019803,22.55642318725586,1.4766359329223633,24.033058166503906,0.25927409529685974,0 days 01:42:04.402756000,9678
1,50,200,0.00019801980198019803,0.00019801980198019803,22.413597106933594,1.269466519355774,23.683063507080078,0.527253270149231,0 days 01:42:37.222118000,9678
2,50,300,0.00019801980198019803,0.00019801980198019803,19.771909713745117,1.0801533460617065,20.852062225341797,0.23705929517745972,0 days 01:43:11.688723000,9678
3,50,400,0.00019801980198019803,0.00019801980198019803,21.860177993774414,1.9742188453674316,23.834396362304688,0.2522975504398346,0 days 01:43:45.866870000,9678
0,51,100,0.00019801980198019803,0.00019801980198019803,16.29469108581543,1.4944230318069458,17.789113998413086,0.46247395873069763,0 days 01:44:20.435038000,9678
1,51,200,0.00019801980198019803,0.00019801980198019803,10.630611419677734,1.4944076538085938,12.125019073486328,0.2813558876514435,0 days 01:44:54.632442000,9678
2,51,300,0.00019801980198019803,0.00019801980198019803,15.840385437011719,1.9352738857269287,17.775659561157227,0.6662465333938599,0 days 01:45:27.246404000,9678
3,51,400,0.00019801980198019803,0.00019801980198019803,13.027935981750488,1.4598559141159058,14.487792015075684,0.5363350510597229,0 days 01:45:59.458554000,9678
0,52,100,0.00019801980198019803,0.00019801980198019803,19.522090911865234,0.7034174799919128,20.225507736206055,0.37285614013671875,0 days 01:46:35.044698000,9678
1,52,200,0.00019801980198019803,0.00019801980198019803,17.569486618041992,1.2546443939208984,18.82413101196289,0.44845476746559143,0 days 01:47:08.758557000,9678
2,52,300,0.00019801980198019803,0.00019801980198019803,23.962064743041992,2.167214870452881,26.12928009033203,0.45641249418258667,0 days 01:47:43.238238000,9678
3,52,400,0.00019801980198019803,0.00019801980198019803,17.276508331298828,0.9820055961608887,18.258514404296875,0.5929003953933716,0 days 01:48:18.352708000,9678
0,53,100,0.00019801980198019803,0.00019801980198019803,16.835803985595703,1.7911217212677002,18.62692642211914,0.31406015157699585,0 days 01:48:55.096917000,9678
1,53,200,0.00019801980198019803,0.00019801980198019803,14.293062210083008,1.7651212215423584,16.058183670043945,0.3365585207939148,0 days 01:49:28.822510000,9678
2,53,300,0.00019801980198019803,0.00019801980198019803,18.658750534057617,2.099525213241577,20.758275985717773,0.4346763789653778,0 days 01:50:03.127919000,9678
3,53,400,0.00019801980198019803,0.00019801980198019803,14.917351722717285,3.206646680831909,18.123998641967773,0.5669983625411987,0 days 01:50:37.056521000,9678
0,54,100,0.00019801980198019803,0.00019801980198019803,16.852615356445312,1.9300496578216553,18.782665252685547,0.3390370309352875,0 days 01:51:15.844720000,9678
1,54,200,0.00019801980198019803,0.00019801980198019803,14.656281471252441,2.528280258178711,17.18456268310547,0.2848026156425476,0 days 01:51:51.133491000,9678
2,54,300,0.00019801980198019803,0.00019801980198019803,16.115886688232422,1.0744218826293945,17.1903076171875,0.37477463483810425,0 days 01:52:26.833357000,9678
3,54,400,0.00019801980198019803,0.00019801980198019803,12.871085166931152,1.3862621784210205,14.257347106933594,0.3743290603160858,0 days 01:53:01.527433000,9678
0,55,100,0.00019801980198019803,0.00019801980198019803,24.398414611816406,1.6821625232696533,26.080577850341797,0.3391188979148865,0 days 01:53:38.839453000,9678
1,55,200,0.00019801980198019803,0.00019801980198019803,13.011394500732422,1.3918691873550415,14.403264045715332,0.5531639456748962,0 days 01:54:14.543965000,9678
2,55,300,0.00019801980198019803,0.00019801980198019803,18.142229080200195,2.7287280559539795,20.870956420898438,0.2739914357662201,0 days 01:54:50.099169000,9678
3,55,400,0.00019801980198019803,0.00019801980198019803,16.451662063598633,1.5926462411880493,18.044307708740234,0.3379954397678375,0 days 01:55:25.180102000,9678
0,56,100,0.00019801980198019803,0.00019801980198019803,14.597169876098633,1.2856050729751587,15.88277530670166,0.2662116289138794,0 days 01:56:01.698551000,9678
1,56,200,0.00019801980198019803,0.00019801980198019803,20.61677360534668,2.0872914791107178,22.704065322875977,0.3494334816932678,0 days 01:56:35.108075000,9678
2,56,300,0.00019801980198019803,0.00019801980198019803,13.139249801635742,1.6577086448669434,14.796958923339844,0.37755057215690613,0 days 01:57:08.696726000,9678
3,56,400,0.00019801980198019803,0.00019801980198019803,18.369977951049805,2.4337077140808105,20.803686141967773,0.3331117033958435,0 days 01:57:42.794743000,9678
0,57,100,0.00019801980198019803,0.00019801980198019803,16.64710235595703,1.3408619165420532,17.987964630126953,0.27318674325942993,0 days 01:58:17.636183000,9678
1,57,200,0.00019801980198019803,0.00019801980198019803,20.66525650024414,1.6633491516113281,22.32860565185547,0.35429075360298157,0 days 01:58:52.915960000,9678
2,57,300,0.00019801980198019803,0.00019801980198019803,14.249444007873535,2.7604713439941406,17.00991439819336,0.3774537444114685,0 days 01:59:29.408543000,9678
3,57,400,0.00019801980198019803,0.00019801980198019803,17.760284423828125,1.2389837503433228,18.999267578125,0.29122674465179443,0 days 02:00:04.857788000,9678
0,58,100,0.00019801980198019803,0.00019801980198019803,17.194862365722656,1.8046625852584839,18.99952507019043,0.4509980380535126,0 days 02:00:39.971126000,9678
1,58,200,0.00019801980198019803,0.00019801980198019803,11.961426734924316,2.6556715965270996,14.617097854614258,0.28055763244628906,0 days 02:01:15.220225000,9678
2,58,300,0.00019801980198019803,0.00019801980198019803,17.548851013183594,1.2138679027557373,18.762718200683594,0.31597864627838135,0 days 02:01:50.052685000,9678
3,58,400,0.00019801980198019803,0.00019801980198019803,20.645357131958008,2.114783763885498,22.760141372680664,0.16663941740989685,0 days 02:02:23.997545000,9678
0,59,100,0.00019801980198019803,0.00019801980198019803,19.76460075378418,1.5855188369750977,21.350120544433594,0.27086859941482544,0 days 02:02:59.857097000,9678
1,59,200,0.00019801980198019803,0.00019801980198019803,18.447315216064453,1.911144495010376,20.35845947265625,0.4643324911594391,0 days 02:03:34.223837000,9678
2,59,300,0.00019801980198019803,0.00019801980198019803,16.89959144592285,1.8075354099273682,18.70712661743164,0.6835180521011353,0 days 02:04:09.802546000,9678
3,59,400,0.00019801980198019803,0.00019801980198019803,18.21786117553711,2.668804168701172,20.88666534423828,0.3830948770046234,0 days 02:04:45.152211000,9678
0,60,100,0.00019801980198019803,0.00019801980198019803,23.94469451904297,2.0704424381256104,26.01513671875,0.3882893919944763,0 days 02:05:21.310182000,9678
1,60,200,0.00019801980198019803,0.00019801980198019803,23.754661560058594,1.8680570125579834,25.622718811035156,0.4296891689300537,0 days 02:05:56.027032000,9678
2,60,300,0.00019801980198019803,0.00019801980198019803,15.524681091308594,1.5772616863250732,17.10194206237793,0.5535072684288025,0 days 02:06:30.838031000,9678
3,60,400,0.00019801980198019803,0.00019801980198019803,18.76024055480957,1.1079463958740234,19.868186950683594,0.4879445433616638,0 days 02:07:05.721488000,9678
0,61,100,0.00019801980198019803,0.00019801980198019803,13.723409652709961,3.5383293628692627,17.26173973083496,0.5275980830192566,0 days 02:07:43.195275000,9678
1,61,200,0.00019801980198019803,0.00019801980198019803,14.19063949584961,1.4534281492233276,15.644067764282227,0.808081328868866,0 days 02:08:17.450062000,9678
2,61,300,0.00019801980198019803,0.00019801980198019803,17.369157791137695,2.2412800788879395,19.610437393188477,0.35738036036491394,0 days 02:08:54.747887000,9678
3,61,400,0.00019801980198019803,0.00019801980198019803,18.25771141052246,2.829127073287964,21.086837768554688,0.45869940519332886,0 days 02:09:30.394039000,9678
0,62,100,0.00019801980198019803,0.00019801980198019803,21.492815017700195,1.7534278631210327,23.24624252319336,0.34367460012435913,0 days 02:10:06.991083000,9678
1,62,200,0.00019801980198019803,0.00019801980198019803,15.298043251037598,2.468205213546753,17.76624870300293,0.2896655201911926,0 days 02:10:41.475206000,9678
2,62,300,0.00019801980198019803,0.00019801980198019803,15.3699951171875,1.6637754440307617,17.033771514892578,0.20690280199050903,0 days 02:11:14.418017000,9678
3,62,400,0.00019801980198019803,0.00019801980198019803,18.47183609008789,1.8989849090576172,20.370820999145508,0.3329712152481079,0 days 02:11:47.501460000,9678
0,63,100,0.00019801980198019803,0.00019801980198019803,20.457502365112305,1.876267910003662,22.333770751953125,0.10919797420501709,0 days 02:12:22.258325000,9678
1,63,200,0.00019801980198019803,0.00019801980198019803,12.553278923034668,2.1347098350524902,14.68798828125,0.38400745391845703,0 days 02:12:56.033807000,9678
2,63,300,0.00019801980198019803,0.00019801980198019803,18.532730102539062,2.0189733505249023,20.55170440673828,0.413793683052063,0 days 02:13:28.958978000,9678
3,63,400,0.00019801980198019803,0.00019801980198019803,12.591361999511719,2.3903355598449707,14.981697082519531,0.3388798236846924,0 days 02:14:02.456827000,9678
0,64,100,0.00019801980198019803,0.00019801980198019803,18.526859283447266,1.4512089490890503,19.97806739807129,0.20082157850265503,0 days 02:14:36.649810000,9678
1,64,200,0.00019801980198019803,0.00019801980198019803,15.436609268188477,2.4238243103027344,17.86043357849121,0.28253430128097534,0 days 02:15:09.694073000,9678
2,64,300,0.00019801980198019803,0.00019801980198019803,16.9375057220459,1.4338808059692383,18.371387481689453,0.2943618595600128,0 days 02:15:43.809158000,9678
3,64,400,0.00019801980198019803,0.00019801980198019803,19.72026824951172,1.629978060722351,21.35024642944336,0.19374583661556244,0 days 02:16:17.114809000,9678
0,65,100,0.00019801980198019803,0.00019801980198019803,23.03667449951172,1.4737765789031982,24.51045036315918,0.2812800407409668,0 days 02:16:51.232471000,9678
1,65,200,0.00019801980198019803,0.00019801980198019803,20.45184898376465,1.5348565578460693,21.986705780029297,0.6287668347358704,0 days 02:17:26.099166000,9678
2,65,300,0.00019801980198019803,0.00019801980198019803,17.24322509765625,1.8841302394866943,19.127355575561523,0.24872735142707825,0 days 02:18:00.930122000,9678
3,65,400,0.00019801980198019803,0.00019801980198019803,23.317102432250977,0.9156664609909058,24.232769012451172,0.4578143358230591,0 days 02:18:34.894304000,9678
0,66,100,0.00019801980198019803,0.00019801980198019803,15.734137535095215,1.2425363063812256,16.976673126220703,0.5822800993919373,0 days 02:19:12.107501000,9678
1,66,200,0.00019801980198019803,0.00019801980198019803,16.224164962768555,1.7634514570236206,17.98761558532715,0.5908083915710449,0 days 02:19:48.676631000,9678
2,66,300,0.00019801980198019803,0.00019801980198019803,16.249921798706055,2.353746175765991,18.603668212890625,0.23672792315483093,0 days 02:20:24.317937000,9678
3,66,400,0.00019801980198019803,0.00019801980198019803,12.301226615905762,1.0856093168258667,13.386836051940918,0.4075314998626709,0 days 02:20:58.009907000,9678
0,67,100,0.00019801980198019803,0.00019801980198019803,11.659029960632324,1.6434125900268555,13.30244255065918,0.5109865069389343,0 days 02:21:35.029960000,9678
1,67,200,0.00019801980198019803,0.00019801980198019803,31.074125289916992,3.6734886169433594,34.74761199951172,0.2883591651916504,0 days 02:22:08.382616000,9678
2,67,300,0.00019801980198019803,0.00019801980198019803,16.052413940429688,2.0909860134124756,18.143400192260742,0.33759939670562744,0 days 02:22:44.372530000,9678
3,67,400,0.00019801980198019803,0.00019801980198019803,20.704864501953125,2.121345281600952,22.826210021972656,0.5293377637863159,0 days 02:23:19.947250000,9678
0,68,100,0.00019801980198019803,0.00019801980198019803,21.26140785217285,1.5527262687683105,22.81413459777832,0.347044438123703,0 days 02:24:00.130320000,9678
1,68,200,0.00019801980198019803,0.00019801980198019803,14.319618225097656,2.033283233642578,16.352901458740234,0.397636741399765,0 days 02:24:46.939448000,9678
2,68,300,0.00019801980198019803,0.00019801980198019803,18.37005615234375,1.8976255655288696,20.267681121826172,0.20684397220611572,0 days 02:25:31.761211000,9678
3,68,400,0.00019801980198019803,0.00019801980198019803,17.16592788696289,3.0628015995025635,20.228729248046875,0.34183263778686523,0 days 02:26:08.286146000,9678
0,69,100,0.00019801980198019803,0.00019801980198019803,10.08113956451416,2.6618945598602295,12.743034362792969,0.2525131404399872,0 days 02:27:02.552696000,9678
1,69,200,0.00019801980198019803,0.00019801980198019803,22.679155349731445,1.293908953666687,23.973064422607422,0.41391345858573914,0 days 02:27:48.085304000,9678
2,69,300,0.00019801980198019803,0.00019801980198019803,13.144828796386719,1.7105979919433594,14.855426788330078,0.4022945165634155,0 days 02:28:32.860741000,9678
3,69,400,0.00019801980198019803,0.00019801980198019803,16.30549430847168,3.8343939781188965,20.139888763427734,0.541521430015564,0 days 02:29:15.759809000,9678
0,70,100,0.00019801980198019803,0.00019801980198019803,13.546368598937988,2.094935417175293,15.641304016113281,0.47026458382606506,0 days 02:30:01.338883000,9678
1,70,200,0.00019801980198019803,0.00019801980198019803,23.141080856323242,1.2721381187438965,24.413219451904297,0.30142274498939514,0 days 02:30:51.176437000,9678
2,70,300,0.00019801980198019803,0.00019801980198019803,15.590370178222656,2.4466185569763184,18.036989212036133,0.35507750511169434,0 days 02:31:42.432990000,9678
3,70,400,0.00019801980198019803,0.00019801980198019803,14.369773864746094,2.2880702018737793,16.65784454345703,0.3135404884815216,0 days 02:32:34.374907000,9678
0,71,100,0.00019801980198019803,0.00019801980198019803,13.326557159423828,2.057403326034546,15.383960723876953,0.49496930837631226,0 days 02:33:23.781529000,9678
1,71,200,0.00019801980198019803,0.00019801980198019803,15.558650016784668,2.807377576828003,18.36602783203125,0.3091290593147278,0 days 02:34:08.504012000,9678
2,71,300,0.00019801980198019803,0.00019801980198019803,17.3736515045166,1.531668782234192,18.90532112121582,0.3820033073425293,0 days 02:34:43.225416000,9678
3,71,400,0.00019801980198019803,0.00019801980198019803,14.770184516906738,2.4073445796966553,17.177528381347656,0.22814291715621948,0 days 02:35:17.754550000,9678
0,72,100,0.00019801980198019803,0.00019801980198019803,22.365137100219727,1.4040155410766602,23.769153594970703,0.15431731939315796,0 days 02:35:57.237397000,9678
1,72,200,0.00019801980198019803,0.00019801980198019803,14.054773330688477,1.6048121452331543,15.659585952758789,0.4260413646697998,0 days 02:36:31.616996000,9678
2,72,300,0.00019801980198019803,0.00019801980198019803,17.230915069580078,1.8073322772979736,19.03824806213379,0.315486341714859,0 days 02:37:05.649071000,9678
3,72,400,0.00019801980198019803,0.00019801980198019803,28.204133987426758,0.7475424408912659,28.951677322387695,0.2690141797065735,0 days 02:37:40.423992000,9678
0,73,100,0.00019801980198019803,0.00019801980198019803,16.918964385986328,1.8218002319335938,18.740764617919922,0.530701220035553,0 days 02:38:17.395986000,9678
1,73,200,0.00019801980198019803,0.00019801980198019803,18.769180297851562,2.238478660583496,21.007659912109375,0.5607362389564514,0 days 02:38:50.523542000,9678
2,73,300,0.00019801980198019803,0.00019801980198019803,18.29607391357422,1.6433128118515015,19.93938636779785,0.3364410400390625,0 days 02:39:24.150990000,9678
3,73,400,0.00019801980198019803,0.00019801980198019803,23.544288635253906,1.3010679483413696,24.845355987548828,0.7799781560897827,0 days 02:39:59.004863000,9678
0,74,100,0.00019801980198019803,0.00019801980198019803,14.932507514953613,1.961665153503418,16.89417266845703,0.4104152321815491,0 days 02:40:35.116803000,9678
1,74,200,0.00019801980198019803,0.00019801980198019803,15.238027572631836,2.004943370819092,17.242971420288086,0.63083416223526,0 days 02:41:10.117558000,9678
2,74,300,0.00019801980198019803,0.00019801980198019803,16.485830307006836,2.5199151039123535,19.00574493408203,0.21557608246803284,0 days 02:41:43.506447000,9678
3,74,400,0.00019801980198019803,0.00019801980198019803,12.511383056640625,1.9528412818908691,14.464223861694336,0.906407356262207,0 days 02:42:17.380197000,9678
0,75,100,0.00019801980198019803,0.00019801980198019803,17.384319305419922,1.0216619968414307,18.405981063842773,0.6330676674842834,0 days 02:42:53.698583000,9678
1,75,200,0.00019801980198019803,0.00019801980198019803,14.195978164672852,1.6255751848220825,15.821553230285645,0.18160027265548706,0 days 02:43:28.606453000,9678
2,75,300,0.00019801980198019803,0.00019801980198019803,16.77560043334961,1.4237550497055054,18.199356079101562,0.5010692477226257,0 days 02:44:02.869907000,9678
3,75,400,0.00019801980198019803,0.00019801980198019803,12.986092567443848,1.4052479267120361,14.391340255737305,0.5268594622612,0 days 02:44:36.549964000,9678
0,76,100,0.00019801980198019803,0.00019801980198019803,15.714197158813477,2.5942556858062744,18.308452606201172,0.37380802631378174,0 days 02:45:12.753442000,9678
1,76,200,0.00019801980198019803,0.00019801980198019803,12.466768264770508,3.152343273162842,15.619112014770508,0.23220862448215485,0 days 02:45:47.003494000,9678
2,76,300,0.00019801980198019803,0.00019801980198019803,11.463908195495605,1.439965844154358,12.903874397277832,0.347936749458313,0 days 02:46:21.130394000,9678
3,76,400,0.00019801980198019803,0.00019801980198019803,17.40896224975586,2.2224841117858887,19.631446838378906,0.6743749380111694,0 days 02:46:54.230974000,9678
0,77,100,0.00019801980198019803,0.00019801980198019803,14.198928833007812,1.9359816312789917,16.134910583496094,0.2981807589530945,0 days 02:47:30.809036000,9678
1,77,200,0.00019801980198019803,0.00019801980198019803,21.648792266845703,1.8801846504211426,23.528976440429688,0.33667227625846863,0 days 02:48:04.515353000,9678
2,77,300,0.00019801980198019803,0.00019801980198019803,30.546817779541016,2.071291208267212,32.61811065673828,0.35979458689689636,0 days 02:48:38.246798000,9678
3,77,400,0.00019801980198019803,0.00019801980198019803,13.90583324432373,0.5558989644050598,14.461731910705566,0.44653671979904175,0 days 02:49:12.645497000,9678
0,78,100,0.00019801980198019803,0.00019801980198019803,16.253293991088867,0.7717104554176331,17.025005340576172,0.43726134300231934,0 days 02:49:47.253192000,9678
1,78,200,0.00019801980198019803,0.00019801980198019803,19.374618530273438,2.2542672157287598,21.62888526916504,0.6028750538825989,0 days 02:50:20.041050000,9678
2,78,300,0.00019801980198019803,0.00019801980198019803,15.607030868530273,0.8732327222824097,16.480262756347656,0.5408383011817932,0 days 02:50:58.812889000,9678
3,78,400,0.00019801980198019803,0.00019801980198019803,21.193559646606445,2.838107109069824,24.031665802001953,0.34562987089157104,0 days 02:51:43.569705000,9678
0,79,100,0.00019801980198019803,0.00019801980198019803,11.926392555236816,2.121049404144287,14.047441482543945,0.40788865089416504,0 days 02:52:27.820366000,9678
1,79,200,0.00019801980198019803,0.00019801980198019803,16.261533737182617,1.3234034776687622,17.584938049316406,0.24637994170188904,0 days 02:53:05.300690000,9678
2,79,300,0.00019801980198019803,0.00019801980198019803,14.730447769165039,2.0377204418182373,16.76816749572754,0.39146456122398376,0 days 02:53:43.387121000,9678
3,79,400,0.00019801980198019803,0.00019801980198019803,13.902759552001953,1.5618505477905273,15.46461009979248,0.3119732141494751,0 days 02:54:20.336641000,9678
0,80,100,0.00019801980198019803,0.00019801980198019803,14.951501846313477,1.339241623878479,16.290742874145508,0.19392158091068268,0 days 02:54:59.091342000,9678
1,80,200,0.00019801980198019803,0.00019801980198019803,20.402202606201172,2.415879011154175,22.81808090209961,0.3818005323410034,0 days 02:55:37.156725000,9678
2,80,300,0.00019801980198019803,0.00019801980198019803,13.666094779968262,1.6404811143875122,15.306575775146484,0.41926056146621704,0 days 02:56:13.331239000,9678
3,80,400,0.00019801980198019803,0.00019801980198019803,14.85131549835205,2.155076742172241,17.006391525268555,0.26041659712791443,0 days 02:56:50.423879000,9678
0,81,100,0.00019801980198019803,0.00019801980198019803,16.327293395996094,1.3306224346160889,17.657915115356445,0.3574180006980896,0 days 02:57:32.040252000,9678
1,81,200,0.00019801980198019803,0.00019801980198019803,12.317052841186523,2.0139689445495605,14.331022262573242,0.4272916913032532,0 days 02:58:11.931582000,9678
2,81,300,0.00019801980198019803,0.00019801980198019803,19.281309127807617,1.9553658962249756,21.236675262451172,0.49904173612594604,0 days 02:58:48.344390000,9678
3,81,400,0.00019801980198019803,0.00019801980198019803,16.665363311767578,1.4722299575805664,18.137592315673828,0.5438978672027588,0 days 02:59:24.084880000,9678
0,82,100,0.00019801980198019803,0.00019801980198019803,15.695621490478516,2.0549724102020264,17.750593185424805,0.4699121415615082,0 days 03:00:03.068504000,9678
1,82,200,0.00019801980198019803,0.00019801980198019803,15.270532608032227,2.1794276237487793,17.449960708618164,0.2948724031448364,0 days 03:00:40.200412000,9678
2,82,300,0.00019801980198019803,0.00019801980198019803,18.512601852416992,1.5177221298217773,20.030323028564453,0.469057559967041,0 days 03:01:19.726034000,9678
3,82,400,0.00019801980198019803,0.00019801980198019803,14.623827934265137,1.1244293451309204,15.748257637023926,0.36570870876312256,0 days 03:01:59.596406000,9678
0,83,100,0.00019801980198019803,0.00019801980198019803,14.14763355255127,1.6691625118255615,15.81679630279541,0.5803636312484741,0 days 03:02:42.446153000,9678
1,83,200,0.00019801980198019803,0.00019801980198019803,15.053494453430176,2.0414364337921143,17.09493064880371,0.37204164266586304,0 days 03:03:20.024902000,9678
2,83,300,0.00019801980198019803,0.00019801980198019803,11.74267864227295,2.0567474365234375,13.799426078796387,0.4878476858139038,0 days 03:03:59.745773000,9678
3,83,400,0.00019801980198019803,0.00019801980198019803,15.782989501953125,1.5994397401809692,17.382429122924805,0.2605440318584442,0 days 03:04:37.985539000,9678
0,84,100,0.00019801980198019803,0.00019801980198019803,13.513761520385742,1.3441143035888672,14.85787582397461,0.3927299678325653,0 days 03:05:19.149968000,9678
1,84,200,0.00019801980198019803,0.00019801980198019803,23.084993362426758,1.6944689750671387,24.779462814331055,0.49035853147506714,0 days 03:05:58.114764000,9678
2,84,300,0.00019801980198019803,0.00019801980198019803,17.026348114013672,1.2503260374069214,18.276674270629883,0.31300920248031616,0 days 03:06:37.957915000,9678
3,84,400,0.00019801980198019803,0.00019801980198019803,17.986116409301758,1.4779351949691772,19.464052200317383,0.6006433963775635,0 days 03:07:19.307829000,9678
0,85,100,0.00019801980198019803,0.00019801980198019803,14.957560539245605,1.3757739067077637,16.33333396911621,0.7568724751472473,0 days 03:08:00.119182000,9678
1,85,200,0.00019801980198019803,0.00019801980198019803,13.02804946899414,1.456613540649414,14.484663009643555,0.4588187336921692,0 days 03:08:39.016359000,9678
2,85,300,0.00019801980198019803,0.00019801980198019803,14.971177101135254,2.2889928817749023,17.260169982910156,0.22437886893749237,0 days 03:09:19.828027000,9678
3,85,400,0.00019801980198019803,0.00019801980198019803,17.645793914794922,1.9329098463058472,19.578702926635742,0.3422268331050873,0 days 03:09:59.345580000,9678
0,86,100,0.00019801980198019803,0.00019801980198019803,11.423820495605469,1.8718410730361938,13.295661926269531,0.3393234610557556,0 days 03:10:38.937460000,9678
1,86,200,0.00019801980198019803,0.00019801980198019803,13.512635231018066,1.3642117977142334,14.876847267150879,0.3658464252948761,0 days 03:11:16.097853000,9678
2,86,300,0.00019801980198019803,0.00019801980198019803,23.722787857055664,1.8117934465408325,25.534582138061523,0.3530597686767578,0 days 03:12:06.627119000,9678
3,86,400,0.00019801980198019803,0.00019801980198019803,12.906927108764648,1.9042667150497437,14.811193466186523,0.31582513451576233,0 days 03:12:45.384705000,9678
0,87,100,0.00019801980198019803,0.00019801980198019803,22.450334548950195,1.6011372804641724,24.051471710205078,0.3377625346183777,0 days 03:13:23.480076000,9678
1,87,200,0.00019801980198019803,0.00019801980198019803,17.912351608276367,1.4094088077545166,19.321760177612305,0.5422769784927368,0 days 03:14:00.964451000,9678
2,87,300,0.00019801980198019803,0.00019801980198019803,12.007427215576172,0.931831419467926,12.939258575439453,0.22367776930332184,0 days 03:14:43.929721000,9678
3,87,400,0.00019801980198019803,0.00019801980198019803,17.159704208374023,1.7022637128829956,18.861967086791992,0.7385377287864685,0 days 03:15:28.761159000,9678
0,88,100,0.00019801980198019803,0.00019801980198019803,13.486207962036133,1.548069953918457,15.03427791595459,0.3651450276374817,0 days 03:16:27.631537000,9678
1,88,200,0.00019801980198019803,0.00019801980198019803,14.06885814666748,1.4907697439193726,15.559627532958984,0.22459284961223602,0 days 03:17:23.107046000,9678
2,88,300,0.00019801980198019803,0.00019801980198019803,17.485273361206055,1.2274620532989502,18.712736129760742,0.4586740732192993,0 days 03:18:24.105668000,9678
3,88,400,0.00019801980198019803,0.00019801980198019803,9.846242904663086,2.0833840370178223,11.92962646484375,0.2541009485721588,0 days 03:19:26.936431000,9678
0,89,100,0.00019801980198019803,0.00019801980198019803,14.28536319732666,1.795098900794983,16.080461502075195,0.42342454195022583,0 days 03:20:20.467841000,9678
1,89,200,0.00019801980198019803,0.00019801980198019803,13.28396987915039,2.2411599159240723,15.525129318237305,0.293868750333786,0 days 03:21:12.091922000,9678
2,89,300,0.00019801980198019803,0.00019801980198019803,15.108357429504395,1.131697416305542,16.240055084228516,0.39730972051620483,0 days 03:22:12.209918000,9678
3,89,400,0.00019801980198019803,0.00019801980198019803,16.003604888916016,1.5506659746170044,17.554271697998047,0.4913545250892639,0 days 03:23:17.358021000,9678
0,90,100,0.00019801980198019803,0.00019801980198019803,12.322093963623047,1.1185635328292847,13.440657615661621,0.37751516699790955,0 days 03:24:23.265206000,9678
1,90,200,0.00019801980198019803,0.00019801980198019803,15.818768501281738,1.8642497062683105,17.68301773071289,0.4375889003276825,0 days 03:25:25.002472000,9678
2,90,300,0.00019801980198019803,0.00019801980198019803,16.05816078186035,1.0048353672027588,17.06299591064453,0.8826398849487305,0 days 03:26:20.446594000,9678
